YearMonth,Portfolio Returns,Portfolio
1998-01,0.005712158169818728,Market
1998-02,0.07414767723670958,Market
1998-03,0.051083000842329376,Market
1998-04,0.011553286796138736,Market
1998-05,-0.026478576022520125,Market
1998-06,0.035768782067349965,Market
1998-07,-0.02096961152740086,Market
1998-08,-0.15631964012677407,Market
1998-09,0.06603248394943471,Market
1998-10,0.07455908217674888,Market
1998-11,0.06426839680456949,Market
1998-12,0.06522346526908646,Market
1999-01,0.03808228770556052,Market
1999-02,-0.037451114397079335,Market
1999-03,0.03858127288834105,Market
1999-04,0.04588121345245094,Market
1999-05,-0.02105745046985504,Market
1999-06,0.05160719497443466,Market
1999-07,-0.03141835327252964,Market
1999-08,-0.009485296944029418,Market
1999-09,-0.02511947997496312,Market
1999-10,0.06464449272268849,Market
1999-11,0.036284241347039455,Market
1999-12,0.08011538755936543,Market
2000-01,-0.04309919359950521,Market
2000-02,0.028591147701128625,Market
2000-03,0.05907922615703261,Market
2000-04,-0.05728361807283446,Market
2000-05,-0.039311784533195476,Market
2000-06,0.0502571449197239,Market
2000-07,-0.020209976131513,Market
2000-08,0.07548575070310681,Market
2000-09,-0.048637200310381226,Market
2000-10,-0.021887956257343723,Market
2000-11,-0.10096908922634432,Market
2000-12,0.01688631192365801,Market
2001-01,0.03530704984713584,Market
2001-02,-0.09667365959824264,Market
2001-03,-0.06811045869014414,Market
2001-04,0.08302386347102166,Market
2001-05,0.010178706577450866,Market
2001-06,-0.016412800896749583,Market
2001-07,-0.017999775647809173,Market
2001-08,-0.06131902391713049,Market
2001-09,-0.08944734557208009,Market
2001-10,0.027133391752976934,Market
2001-11,0.07714180959955382,Market
2001-12,0.017322009624137005,Market
2002-01,-0.012530564988756921,Market
2002-02,-0.021333854046834147,Market
2002-03,0.043678313153401864,Market
2002-04,-0.050712402400859405,Market
2002-05,-0.012378916473618143,Market
2002-06,-0.06996149106215462,Market
2002-07,-0.08049577666603049,Market
2002-08,0.006266989333017855,Market
2002-09,-0.10201736180083429,Market
2002-10,0.07985569374070912,Market
2002-11,0.060514085231394926,Market
2002-12,-0.056671625353936446,Market
2003-01,-0.025012214886476394,Market
2003-02,-0.01817356251226381,Market
2003-03,0.011970432520279982,Market
2003-04,0.08319382426262495,Market
2003-05,0.061649383718500296,Market
2003-06,0.015149366290305662,Market
2003-07,0.024183648520250078,Market
2003-08,0.024095578091513473,Market
2003-09,-0.011609184940741793,Market
2003-10,0.061399898322058305,Market
2003-11,0.014337628658016853,Market
2003-12,0.043721917168171774,Market
2004-01,0.0219881403509519,Market
2004-02,0.014806726537070294,Market
2004-03,-0.01222600238623503,Market
2004-04,-0.017639319112018187,Market
2004-05,0.012611048686414484,Market
2004-06,0.01947848702972186,Market
2004-07,-0.03955608361760092,Market
2004-08,0.0017506590313818263,Market
2004-09,0.017135077146499988,Market
2004-10,0.015386042040624501,Market
2004-11,0.047030698056833596,Market
2004-12,0.03562677673995704,Market
2005-01,-0.02578616403824323,Market
2005-02,0.02064666219963072,Market
2005-03,-0.01762208784160611,Market
2005-04,-0.02393230524945304,Market
2005-05,0.03901423358476736,Market
2005-06,0.008002881904551144,Market
2005-07,0.04164567208387821,Market
2005-08,-0.009216712067387512,Market
2005-09,0.007975318198205768,Market
2005-10,-0.017361534426310794,Market
2005-11,0.03944940230231138,Market
2005-12,0.0005681962459252062,Market
2006-01,0.03389138907478507,Market
2006-02,0.0005940492381618539,Market
2006-03,0.018308619481697885,Market
2006-04,0.010753518510138598,Market
2006-05,-0.031847526625996526,Market
2006-06,0.0005632305978250263,Market
2006-07,-0.0038274625677308673,Market
2006-08,0.02439937679018588,Market
2006-09,0.022560441939143232,Market
2006-10,0.03603176430013281,Market
2006-11,0.021407691775733102,Market
2006-12,0.012327609299389634,Market
2007-01,0.018394150032177547,Market
2007-02,-0.01556903891144159,Market
2007-03,0.011016768984224608,Market
2007-04,0.039703501636884325,Market
2007-05,0.03651664677901156,Market
2007-06,-0.015713802998177515,Market
2007-07,-0.03344176957461085,Market
2007-08,0.013430529333052162,Market
2007-09,0.03558224967396003,Market
2007-10,0.02113799310209755,Market
2007-11,-0.04519336546060727,Market
2007-12,-0.005918517317361459,Market
2008-01,-0.061371855002957186,Market
2008-02,-0.029894287859860466,Market
2008-03,-0.0073275585664708915,Market
2008-04,0.04802126189747614,Market
2008-05,0.02017039331950913,Market
2008-06,-0.08232126146861661,Market
2008-07,-0.00598690948714886,Market
2008-08,0.016501749235095193,Market
2008-09,-0.0916164522085219,Market
2008-10,-0.17113618925660243,Market
2008-11,-0.0782405759155407,Market
2008-12,0.017976817390575543,Market
2009-01,-0.08109622259751806,Market
2009-02,-0.10065898398715163,Market
2009-03,0.08969963217609313,Market
2009-04,0.10157848385016943,Market
2009-05,0.05254946150454709,Market
2009-06,0.00448976219256328,Market
2009-07,0.07720892988442939,Market
2009-08,0.033197318730743657,Market
2009-09,0.04071698077619195,Market
2009-10,-0.025769338245565807,Market
2009-11,0.056037818782877315,Market
2009-12,0.02748831830229016,Market
2010-01,-0.034119715671439836,Market
2010-02,0.033888897534041736,Market
2010-03,0.06327662841784909,Market
2010-04,0.02034468523824767,Market
2010-05,-0.0787666344487095,Market
2010-06,-0.05661103291159062,Market
2010-07,0.06991159245951975,Market
2010-08,-0.04784758000699465,Market
2010-09,0.09589923990798728,Market
2010-10,0.03921955150748386,Market
2010-11,0.006270519524800303,Market
2010-12,0.06860949238851989,Market
2011-01,0.019971810103882083,Market
2011-02,0.03450797591746232,Market
2011-03,0.0049724944412620885,Market
2011-04,0.029229561651504768,Market
2011-05,-0.012581480924427402,Market
2011-06,-0.017386933179878855,Market
2011-07,-0.023338068712150925,Market
2011-08,-0.06005819231990209,Market
2011-09,-0.07606787408505333,Market
2011-10,0.11354072490208589,Market
2011-11,-0.002869980048109176,Market
2011-12,0.007376188593143785,Market
2012-01,0.05054544262918057,Market
2012-02,0.04436702043677099,Market
2012-03,0.03110693596875955,Market
2012-04,-0.00861760798666152,Market
2012-05,-0.062166437075607275,Market
2012-06,0.038533058622294794,Market
2012-07,0.007864353197893626,Market
2012-08,0.025680939903533352,Market
2012-09,0.027150853327264076,Market
2012-10,-0.017603749040715416,Market
2012-11,0.0076537314391437695,Market
2012-12,0.01163955604475374,Market
2013-01,0.055543255062333714,Market
2013-02,0.012644999875864609,Market
2013-03,0.04043089535184714,Market
2013-04,0.015621905175980865,Market
2013-05,0.02772814009351226,Market
2013-06,-0.011982665787335006,Market
2013-07,0.056598060419913686,Market
2013-08,-0.027231728861295813,Market
2013-09,0.037599966350320584,Market
2013-10,0.041982009934969255,Market
2013-11,0.031526534138135553,Market
2013-12,0.027490266502587853,Market
2014-01,-0.03310974053509827,Market
2014-02,0.04663277150593393,Market
2014-03,0.004023014284183818,Market
2014-04,-0.0020064008465365984,Market
2014-05,0.019939424064642716,Market
2014-06,0.026395494689495876,Market
2014-07,-0.020452276611234756,Market
2014-08,0.04220410278048731,Market
2014-09,-0.020056596362871736,Market
2014-10,0.025871308235683066,Market
2014-11,0.025500977593102887,Market
2014-12,-0.0004962717976178707,Market
2015-01,-0.030986093242711184,Market
2015-02,0.06162293779446639,Market
2015-03,-0.011117176180309725,Market
2015-04,0.006233741972150615,Market
2015-05,0.013745921209361358,Market
2015-06,-0.015084816575453363,Market
2015-07,0.013700821602720886,Market
2015-08,-0.06041774076245147,Market
2015-09,-0.030855760319721332,Market
2015-10,0.07689707846033715,Market
2015-11,0.00562126609269345,Market
2015-12,-0.021992941489393243,Market
2016-01,-0.05838956831357136,Market
2016-02,-0.00013306621119472085,Market
2016-03,0.06997815588524417,Market
2016-04,0.009907449250833254,Market
2016-05,0.018158981811557326,Market
2016-06,0.00015174820326900314,Market
2016-07,0.03933897523189428,Market
2016-08,0.0049202850895813,Market
2016-09,0.002905871031792597,Market
2016-10,-0.020487640059383555,Market
2016-11,0.04937767947466049,Market
2016-12,0.01844193155951134,Market
1929-04,-0.0067807399999999995,Speculative
1929-05,-0.1281974081632653,Speculative
1929-06,0.059500979797979796,Speculative
1929-07,-6.516999999999954e-05,Speculative
1929-08,-0.020605151515151514,Speculative
1929-09,-0.0763910306122449,Speculative
1929-10,-0.2502900306122449,Speculative
1929-11,-0.11657673195876289,Speculative
1929-12,-0.05824610101010101,Speculative
1930-01,0.1818749393939394,Speculative
1930-02,0.046518606060606066,Speculative
1930-03,0.19435274747474748,Speculative
1930-04,-0.04305972727272726,Speculative
1930-05,-0.06706558585858585,Speculative
1930-06,-0.2328949375,Speculative
1930-07,0.03423782474226804,Speculative
1930-08,-0.06082815,Speculative
1930-09,-0.20297334020618557,Speculative
1930-10,-0.11097201,Speculative
1930-11,-0.019191947916666667,Speculative
1930-12,-0.2183036458333333,Speculative
1931-01,0.2717668979591837,Speculative
1931-02,0.2017811020408163,Speculative
1931-03,-0.07688510204081633,Speculative
1931-04,-0.19847134343434342,Speculative
1931-05,-0.16279208080808083,Speculative
1931-06,0.2908465757575757,Speculative
1931-07,-0.10705120202020203,Speculative
1931-08,-0.019597848484848485,Speculative
1931-09,-0.348086,Speculative
1931-10,0.07893289795918368,Speculative
1931-11,-0.08658228571428571,Speculative
1931-12,-0.23321474468085107,Speculative
1932-01,0.19883748,Speculative
1932-02,-0.00426888888888889,Speculative
1932-03,-0.15043479797979797,Speculative
1932-04,-0.22712990425531918,Speculative
1932-05,-0.20271938541666668,Speculative
1932-06,0.10110673684210526,Speculative
1932-07,0.6775458799999999,Speculative
1932-08,1.0510841212121211,Speculative
1932-09,-0.09778979797979799,Speculative
1932-10,-0.2151682,Speculative
1932-11,-0.13839043,Speculative
1932-12,-0.07848976,Speculative
1933-01,0.0728967,Speculative
1933-02,-0.2263379595959596,Speculative
1933-03,0.09163133333333334,Speculative
1933-04,0.62911173,Speculative
1933-05,0.9028500816326531,Speculative
1933-06,0.29608780208333335,Speculative
1933-07,-0.07667669,Speculative
1933-08,0.09769558,Speculative
1933-09,-0.20981322,Speculative
1933-10,-0.13862389,Speculative
1933-11,0.04678507,Speculative
1933-12,0.012188306122448981,Speculative
1934-01,0.4707434545454546,Speculative
1934-02,0.01790335,Speculative
1934-03,-0.02579701,Speculative
1934-04,-0.027291379999999997,Speculative
1934-05,-0.13523439795918368,Speculative
1934-06,-0.0028459285714285726,Speculative
1934-07,-0.2541267551020408,Speculative
1934-08,0.1117010404040404,Speculative
1934-09,-0.026360050505050504,Speculative
1934-10,-0.07246688,Speculative
1934-11,0.1254087373737374,Speculative
1934-12,-0.01414290909090909,Speculative
1935-01,-0.06478718,Speculative
1935-02,-0.14408635714285714,Speculative
1935-03,-0.10826982828282827,Speculative
1935-04,0.13318333000000002,Speculative
1935-05,0.04102408,Speculative
1935-06,0.02476821,Speculative
1935-07,0.15801815151515153,Speculative
1935-08,0.17440197959183676,Speculative
1935-09,-0.03080091836734694,Speculative
1935-10,0.11185105000000001,Speculative
1935-11,0.30050366,Speculative
1935-12,0.0222221,Speculative
1936-01,0.22096333999999998,Speculative
1936-02,0.060741189999999994,Speculative
1936-03,0.0062043333333333325,Speculative
1936-04,-0.14856831,Speculative
1936-05,0.046949199999999996,Speculative
1936-06,-0.0010909800000000005,Speculative
1936-07,0.10675364,Speculative
1936-08,0.03955459,Speculative
1936-09,0.0550200404040404,Speculative
1936-10,0.0739804,Speculative
1936-11,0.14457782,Speculative
1936-12,0.04124287,Speculative
1937-01,0.14555234343434342,Speculative
1937-02,0.03910545454545454,Speculative
1937-03,0.026858797979797976,Speculative
1937-04,-0.13294572727272727,Speculative
1937-05,-0.054383797979797976,Speculative
1937-06,-0.11428909090909091,Speculative
1937-07,0.15022896000000002,Speculative
1937-08,-0.08295396999999999,Speculative
1937-09,-0.24890473,Speculative
1937-10,-0.09583378,Speculative
1937-11,-0.13819155,Speculative
1937-12,-0.16196437,Speculative
1938-01,0.07063072,Speculative
1938-02,0.06440920202020202,Speculative
1938-03,-0.35653271,Speculative
1938-04,0.28643359,Speculative
1938-05,-0.090316,Speculative
1938-06,0.3741078163265306,Speculative
1938-07,0.18898825252525253,Speculative
1938-08,-0.09375825,Speculative
1938-09,-0.02261027,Speculative
1938-10,0.23286450505050504,Speculative
1938-11,-0.10151105102040817,Speculative
1938-12,0.05488125,Speculative
1939-01,-0.09457508,Speculative
1939-02,0.025146323232323235,Speculative
1939-03,-0.23777059,Speculative
1939-04,-0.01520608163265306,Speculative
1939-05,0.06955271428571429,Speculative
1939-06,-0.13582370833333332,Speculative
1939-07,0.18639151515151517,Speculative
1939-08,-0.13144540404040403,Speculative
1939-09,0.881647,Speculative
1939-10,-0.07158929,Speculative
1939-11,-0.17530558,Speculative
1939-12,-0.0268659797979798,Speculative
1940-01,-0.05392323,Speculative
1940-02,0.015457589999999998,Speculative
1940-03,0.01511667,Speculative
1940-04,-0.05005813,Speculative
1940-05,-0.30872488775510204,Speculative
1940-06,0.11065347959183675,Speculative
1940-07,0.018418780000000003,Speculative
1940-08,0.036921612244897956,Speculative
1940-09,0.05097965625,Speculative
1940-10,0.07364929292929294,Speculative
1940-11,-0.03082288888888889,Speculative
1940-12,-0.04675657142857143,Speculative
1941-01,0.11674651515151516,Speculative
1941-02,-0.027151111111111115,Speculative
1941-03,0.01915106,Speculative
1941-04,-0.09845012,Speculative
1941-05,-0.0067245399999999985,Speculative
1941-06,0.05788869,Speculative
1941-07,0.27113790000000004,Speculative
1941-08,-0.02795809090909091,Speculative
1941-09,-0.044065313131313136,Speculative
1941-10,-0.12804638000000002,Speculative
1941-11,-0.09660192000000001,Speculative
1941-12,-0.15210091,Speculative
1942-01,0.33644863999999997,Speculative
1942-02,-0.02401472,Speculative
1942-03,-0.04984801,Speculative
1942-04,-0.05296385,Speculative
1942-05,0.02700359,Speculative
1942-06,0.005469689999999999,Speculative
1942-07,0.06481443434343434,Speculative
1942-08,0.02791549494949495,Speculative
1942-09,0.08819265656565657,Speculative
1942-10,0.20910482000000002,Speculative
1942-11,-0.06522704,Speculative
1942-12,0.013058779999999999,Speculative
1943-01,0.25187491,Speculative
1943-02,0.19574861616161615,Speculative
1943-03,0.16116327272727274,Speculative
1943-04,0.05735180808080808,Speculative
1943-05,0.09955941414141414,Speculative
1943-06,0.006416535353535354,Speculative
1943-07,-0.08498789999999999,Speculative
1943-08,-0.0027356060606060616,Speculative
1943-09,0.048319730000000005,Speculative
1943-10,-0.00803711,Speculative
1943-11,-0.14020438383838382,Speculative
1943-12,0.13438340816326533,Speculative
1944-01,0.08608719191919191,Speculative
1944-02,0.025301357142857143,Speculative
1944-03,0.06130881632653062,Speculative
1944-04,-0.051339930000000006,Speculative
1944-05,0.06864613131313131,Speculative
1944-06,0.2218758888888889,Speculative
1944-07,-0.023118727272727273,Speculative
1944-08,0.057355020202020206,Speculative
1944-09,-0.014973767676767676,Speculative
1944-10,-0.020947858585858584,Speculative
1944-11,0.015424181818181818,Speculative
1944-12,0.13273563636363636,Speculative
1945-01,0.061016828282828284,Speculative
1945-02,0.10940963636363638,Speculative
1945-03,-0.0930209191919192,Speculative
1945-04,0.10416268000000001,Speculative
1945-05,0.05696001,Speculative
1945-06,0.08977032,Speculative
1945-07,-0.039719199999999996,Speculative
1945-08,0.06474529999999999,Speculative
1945-09,0.07347408999999999,Speculative
1945-10,0.09336038383838384,Speculative
1945-11,0.12987938144329897,Speculative
1945-12,0.03148755670103093,Speculative
1946-01,0.14208567,Speculative
1946-02,-0.08318716,Speculative
1946-03,0.0283243,Speculative
1946-04,0.04133872,Speculative
1946-05,0.07899789,Speculative
1946-06,-0.05015912,Speculative
1946-07,-0.06938739,Speculative
1946-08,-0.09430437,Speculative
1946-09,-0.19260564,Speculative
1946-10,-0.010821289999999999,Speculative
1946-11,-0.01911466666666667,Speculative
1946-12,0.027167444444444442,Speculative
1947-01,0.07396019,Speculative
1947-02,-0.00469269,Speculative
1947-03,-0.05512007000000001,Speculative
1947-04,-0.13399281999999998,Speculative
1947-05,-0.07031522,Speculative
1947-06,0.055003409999999996,Speculative
1947-07,0.08366797,Speculative
1947-08,-0.03685031,Speculative
1947-09,0.006324270000000001,Speculative
1947-10,0.0457449797979798,Speculative
1947-11,-0.06640530303030304,Speculative
1947-12,0.010928727272727272,Speculative
1948-01,0.02387882,Speculative
1948-02,-0.08741107,Speculative
1948-03,0.12698641,Speculative
1948-04,0.02824288,Speculative
1948-05,0.12973346000000002,Speculative
1948-06,-0.040213320000000004,Speculative
1948-07,-0.07237283,Speculative
1948-08,-0.00901205,Speculative
1948-09,-0.07867205000000001,Speculative
1948-10,0.0699069898989899,Speculative
1948-11,-0.1506518686868687,Speculative
1948-12,-0.016621,Speculative
1949-01,0.03045445,Speculative
1949-02,-0.07269924,Speculative
1949-03,0.08360706000000001,Speculative
1949-04,-0.06168731,Speculative
1949-05,-0.09911657,Speculative
1949-06,-0.00837642,Speculative
1949-07,0.07235674,Speculative
1949-08,0.012731430000000002,Speculative
1949-09,0.07260182,Speculative
1949-10,0.07374335,Speculative
1949-11,-0.02946574,Speculative
1949-12,0.11284306000000001,Speculative
1950-01,0.08472686,Speculative
1950-02,0.0174391,Speculative
1950-03,-0.008286100000000001,Speculative
1950-04,0.11174986,Speculative
1950-05,0.014066353535353534,Speculative
1950-06,-0.09084389898989899,Speculative
1950-07,0.12049582828282829,Speculative
1950-08,0.03866955555555556,Speculative
1950-09,0.043691828282828284,Speculative
1950-10,-0.018395349999999998,Speculative
1950-11,0.03768035,Speculative
1950-12,0.1416721,Speculative
1951-01,0.09486649,Speculative
1951-02,-0.0017069900000000013,Speculative
1951-03,-0.0380989494949495,Speculative
1951-04,0.03813053,Speculative
1951-05,-0.055265760000000004,Speculative
1951-06,-0.04718283,Speculative
1951-07,0.051082140000000005,Speculative
1951-08,0.05418145,Speculative
1951-09,0.0224878,Speculative
1951-10,-0.0313422,Speculative
1951-11,0.00363498,Speculative
1951-12,-0.0008690200000000003,Speculative
1952-01,0.0073048,Speculative
1952-02,-0.03627838,Speculative
1952-03,0.0146835,Speculative
1952-04,-0.056439779999999995,Speculative
1952-05,0.011230180000000001,Speculative
1952-06,0.03375774,Speculative
1952-07,0.0024380800000000005,Speculative
1952-08,-0.01410124,Speculative
1952-09,-0.02935688,Speculative
1952-10,-0.02090390909090909,Speculative
1952-11,0.05086363636363636,Speculative
1952-12,0.017490757575757576,Speculative
1953-01,0.02919761,Speculative
1953-02,0.011519171717171718,Speculative
1953-03,-0.013663510204081632,Speculative
1953-04,-0.033204910000000004,Speculative
1953-05,0.00233826,Speculative
1953-06,-0.04427525,Speculative
1953-07,0.01579497,Speculative
1953-08,-0.08099223,Speculative
1953-09,-0.030877808080808082,Speculative
1953-10,0.02673654,Speculative
1953-11,0.01649763,Speculative
1953-12,-0.05609708,Speculative
1954-01,0.12830903,Speculative
1954-02,-0.00425907,Speculative
1954-03,0.01205314,Speculative
1954-04,-0.00524948720057,Speculative
1954-05,0.06330258585858586,Speculative
1954-06,-0.007117121212121211,Speculative
1954-07,0.09655419191919193,Speculative
1954-08,-0.0026159797979797973,Speculative
1954-09,0.036886858585858585,Speculative
1954-10,-0.021068632653061223,Speculative
1954-11,0.10151052040816327,Speculative
1954-12,0.1602153469387755,Speculative
1955-01,0.012574690000000001,Speculative
1955-02,0.05694762626262626,Speculative
1955-03,-0.004465091836734695,Speculative
1955-04,0.011213232323232323,Speculative
1955-05,0.01572338383838384,Speculative
1955-06,0.02212108080808081,Speculative
1955-07,0.00926082,Speculative
1955-08,-0.005335151515151515,Speculative
1955-09,0.007278020202020201,Speculative
1955-10,-0.029732171717171716,Speculative
1955-11,0.04312087,Speculative
1955-12,0.03407647474747475,Speculative
1956-01,-0.022370559999999998,Speculative
1956-02,0.033439131313131316,Speculative
1956-03,0.032005181818181815,Speculative
1956-04,1.6349999999999977e-05,Speculative
1956-05,-0.053283205098749994,Speculative
1956-06,0.014028717171717173,Speculative
1956-07,0.029605060000000002,Speculative
1956-08,-0.02498408,Speculative
1956-09,-0.04736591,Speculative
1956-10,-0.00999509,Speculative
1956-11,-0.00268475,Speculative
1956-12,0.00507671,Speculative
1957-01,0.01926976,Speculative
1957-02,-0.04095605,Speculative
1957-03,0.01439778,Speculative
1957-04,0.02218599,Speculative
1957-05,0.020573252525252526,Speculative
1957-06,-0.015159787878787878,Speculative
1957-07,0.0085936,Speculative
1957-08,-0.06830779797979798,Speculative
1957-09,-0.0802700808080808,Speculative
1957-10,-0.11009493,Speculative
1957-11,0.00953703,Speculative
1957-12,-0.08574898000000002,Speculative
1958-01,0.19275229,Speculative
1958-02,-0.03011206111888,Speculative
1958-03,0.03618657731958763,Speculative
1958-04,0.03640634,Speculative
1958-05,0.04888062,Speculative
1958-06,0.06423598,Speculative
1958-07,0.08045202020202019,Speculative
1958-08,0.03465204040404041,Speculative
1958-09,0.0871275612244898,Speculative
1958-10,0.01224408,Speculative
1958-11,0.03285535,Speculative
1958-12,0.04227818,Speculative
1959-01,0.047425560000000005,Speculative
1959-02,0.014158,Speculative
1959-03,0.015616540000000002,Speculative
1959-04,0.023889,Speculative
1959-05,0.01255569,Speculative
1959-06,-0.0073875699999999996,Speculative
1959-07,0.027948090000000002,Speculative
1959-08,-0.02922736,Speculative
1959-09,-0.06536692000000001,Speculative
1959-10,0.011043669999999998,Speculative
1959-11,0.0033867600000000004,Speculative
1959-12,0.01782607,Speculative
1960-01,-0.022946900000000003,Speculative
1960-02,-0.0079516,Speculative
1960-03,-0.04462062000000001,Speculative
1960-04,-0.049663820000000004,Speculative
1960-05,0.00541478,Speculative
1960-06,0.015171599999999999,Speculative
1960-07,-0.023857979999999997,Speculative
1960-08,0.06393745454545455,Speculative
1960-09,-0.09338714141414141,Speculative
1960-10,-0.04147596938775511,Speculative
1960-11,0.021371102040816325,Speculative
1960-12,0.03169669072164948,Speculative
1961-01,0.12678213131313132,Speculative
1961-02,0.08236903125,Speculative
1961-03,0.06424842708333334,Speculative
1961-04,-0.010225797979797979,Speculative
1961-05,0.06042836363636364,Speculative
1961-06,-0.0638832142857143,Speculative
1961-07,-0.008028760000000001,Speculative
1961-08,-0.0037953100000000005,Speculative
1961-09,-0.05558418,Speculative
1961-10,-0.01054948,Speculative
1961-11,0.041948059999999995,Speculative
1961-12,0.0007785555555555552,Speculative
1962-01,0.0003727600000000003,Speculative
1962-02,0.007839069999999998,Speculative
1962-03,-0.02616183,Speculative
1962-04,-0.09507486868686868,Speculative
1962-05,-0.12850223232323232,Speculative
1962-06,-0.13166934343434344,Speculative
1962-07,0.10592997999999999,Speculative
1962-08,0.03888966,Speculative
1962-09,-0.09382526000000001,Speculative
1962-10,-0.04462958585858586,Speculative
1962-11,0.20495011,Speculative
1962-12,-0.06368035,Speculative
1963-01,0.10940706,Speculative
1963-02,-0.041110110000000005,Speculative
1963-03,-0.0034605400000000002,Speculative
1963-04,0.024240599999999998,Speculative
1963-05,0.04656322,Speculative
1963-06,-0.02385931313131313,Speculative
1963-07,-0.02028307,Speculative
1963-08,0.04768192,Speculative
1963-09,-0.03500805050505051,Speculative
1963-10,0.040326560000000004,Speculative
1963-11,-0.01826353,Speculative
1963-12,-0.01261715112963,Speculative
1964-01,0.010088333333333333,Speculative
1964-02,0.02801223232323232,Speculative
1964-03,0.04010833333333333,Speculative
1964-04,-0.01769182,Speculative
1964-05,-0.0038388499999999996,Speculative
1964-06,0.02345749,Speculative
1964-07,0.02667125,Speculative
1964-08,-0.015048680000000002,Speculative
1964-09,0.05765440404040405,Speculative
1964-10,0.011104339999999999,Speculative
1964-11,-0.0001349900000000003,Speculative
1964-12,-0.01446407,Speculative
1965-01,0.07201228,Speculative
1965-02,0.02789726,Speculative
1965-03,0.00158912,Speculative
1965-04,0.0399865,Speculative
1965-05,-0.0183401,Speculative
1965-06,-0.08660902,Speculative
1965-07,0.02365895,Speculative
1965-08,0.05836948,Speculative
1965-09,0.03912903,Speculative
1965-10,0.052790300000000005,Speculative
1965-11,0.028059439999999998,Speculative
1965-12,0.059600530000000006,Speculative
1966-01,0.04042726804123711,Speculative
1966-02,0.038285602040816324,Speculative
1966-03,-0.014343960125591838,Speculative
1966-04,0.041772282828282825,Speculative
1966-05,-0.10010885714285714,Speculative
1966-06,-0.011394075392959183,Speculative
1966-07,-0.01978339393939394,Speculative
1966-08,-0.0998655,Speculative
1966-09,-0.016826989795918366,Speculative
1966-10,-0.00511903,Speculative
1966-11,0.09127321000000001,Speculative
1966-12,0.018449767676767675,Speculative
1967-01,0.19863696,Speculative
1967-02,0.03841776,Speculative
1967-03,0.0613489797979798,Speculative
1967-04,0.0382349,Speculative
1967-05,-0.024287828282828283,Speculative
1967-06,0.06114235914359596,Speculative
1967-07,0.06965594949494949,Speculative
1967-08,-0.009416,Speculative
1967-09,0.030776252525252526,Speculative
1967-10,-0.04166678787878788,Speculative
1967-11,0.004633727272727273,Speculative
1967-12,0.054516214285714286,Speculative
1968-01,-0.042959880000000006,Speculative
1968-02,-0.06489345454545455,Speculative
1968-03,-0.0025756262626262633,Speculative
1968-04,0.13012311000000001,Speculative
1968-05,0.06002587,Speculative
1968-06,-0.02614748,Speculative
1968-07,-0.07533214141414141,Speculative
1968-08,0.011734484848484848,Speculative
1968-09,0.07439156565656566,Speculative
1968-10,-0.01206813,Speculative
1968-11,0.09164291000000001,Speculative
1968-12,-0.034790220000000004,Speculative
1969-01,-0.02842369,Speculative
1969-02,-0.11172810999999999,Speculative
1969-03,0.00198132,Speculative
1969-04,-0.0006579199999999998,Speculative
1969-05,-0.027042160000000003,Speculative
1969-06,-0.12093585000000001,Speculative
1969-07,-0.13616141414141414,Speculative
1969-08,0.08509143434343434,Speculative
1969-09,-0.036705353535353535,Speculative
1969-10,0.10374501,Speculative
1969-11,-0.07305856000000001,Speculative
1969-12,-0.0855799339985,Speculative
1970-01,-0.10054345454545455,Speculative
1970-02,0.04733553535353536,Speculative
1970-03,-0.04015448484848485,Speculative
1970-04,-0.20062611,Speculative
1970-05,-0.120819,Speculative
1970-06,-0.10559621,Speculative
1970-07,0.08259569387755103,Speculative
1970-08,0.1316932857142857,Speculative
1970-09,0.1850641224489796,Speculative
1970-10,-0.13890266,Speculative
1970-11,0.00546645,Speculative
1970-12,0.0832539191919192,Speculative
1971-01,0.13639537000000002,Speculative
1971-02,0.03767305,Speculative
1971-03,0.075001,Speculative
1971-04,0.030808222222222223,Speculative
1971-05,-0.07403952525252526,Speculative
1971-06,-0.037485141414141415,Speculative
1971-07,-0.07439836999999999,Speculative
1971-08,0.05620759,Speculative
1971-09,-0.02471235,Speculative
1971-10,-0.08685281,Speculative
1971-11,-0.03830883,Speculative
1971-12,0.14460787,Speculative
1972-01,0.06308737,Speculative
1972-02,0.04180762,Speculative
1972-03,-0.01340247,Speculative
1972-04,-0.0028771,Speculative
1972-05,-0.04212968,Speculative
1972-06,-0.05612449,Speculative
1972-07,-0.0566618,Speculative
1972-08,0.020788519999999998,Speculative
1972-09,-0.03331876,Speculative
1972-10,-0.032295979591836735,Speculative
1972-11,0.07603053535353535,Speculative
1972-12,-0.05605109090909091,Speculative
1973-01,-0.10714714,Speculative
1973-02,-0.09416600000000001,Speculative
1973-03,-0.045435383838383844,Speculative
1973-04,-0.12212564000000001,Speculative
1973-05,-0.13497379,Speculative
1973-06,-0.05639360606060606,Speculative
1973-07,0.18324837,Speculative
1973-08,-0.054838838383838386,Speculative
1973-09,0.10825018367346939,Speculative
1973-10,-0.0720795,Speculative
1973-11,-0.24125178000000003,Speculative
1973-12,-0.03154778562048,Speculative
1974-01,0.10348775,Speculative
1974-02,0.004010580000000001,Speculative
1974-03,-0.02026902,Speculative
1974-04,-0.09283659999999999,Speculative
1974-05,-0.1097381,Speculative
1974-06,-0.04870474747474748,Speculative
1974-07,-0.08673960000000001,Speculative
1974-08,-0.10765459,Speculative
